"_totl,_time","_Vind,_kias","Vtrue,_ktas","Vtrue,_ktgs","hpath,_true","vpath,__deg","pitch,__deg","_roll,__deg","p-alt,ftMSL","hding,_true","hding,__mag","__mag,_comp","__lat,__deg","__lon,__deg","___CG,ftMSL","copN1,h-def","copN1,v-def"
"85.78784","99.01839","101.50156","101.45766","2.64630","-1.69893","-0.79240","-0.02114","1719.77600","2.53868","347.36087","347.44482","47.30510","-122.30897","1719.77600","-0.02536","-2.50000"
"85.99775","99.00591","101.48642","101.44251","2.64647","-1.69918","-0.79142","-0.02093","1718.71069","2.53827","347.36044","347.44482","47.30520","-122.30896","1718.71069","-0.02659","-2.50000"
"86.19966","98.99387","101.47324","101.42921","2.64651","-1.69943","-0.79011","-0.02123","1717.68591","2.53895","347.36111","347.44482","47.30529","-122.30896","1717.68591","-0.02773","-2.50000"
"86.39835","98.98203","101.46077","101.41679","2.64672","-1.69940","-0.78855","-0.02148","1716.67761","2.54054","347.36267","347.44543","47.30539","-122.30895","1716.67761","-0.02883","-2.50000"
"86.58846","98.97086","101.44800","101.40407","2.64704","-1.69937","-0.78754","-0.02138","1715.71289","2.54100","347.36313","347.44598","47.30548","-122.30894","1715.71289","-0.02995","-2.50000"
"86.79681","98.95865","101.43345","101.38956","2.64740","-1.69961","-0.78682","-0.02099","1714.65588","2.53990","347.36200","347.44614","47.30557","-122.30894","1714.65588","-0.03117","-2.50000"
"86.99345","98.94714","101.42108","101.37708","2.64752","-1.69992","-0.78578","-0.02099","1713.65808","2.53888","347.36096","347.44614","47.30566","-122.30893","1713.65808","-0.03229","-2.50000"
"87.19432","98.93545","101.40914","101.36505","2.64756","-1.70006","-0.78440","-0.02120","1712.63892","2.53902","347.36108","347.44614","47.30576","-122.30892","1712.63892","-0.03343","-2.50000"
"87.39069","98.92423","101.39798","101.35391","2.64772","-1.69994","-0.78293","-0.02138","1711.64258","2.54026","347.36230","347.44614","47.30585","-122.30892","1711.64258","-0.03455","-2.50000"
"87.59032","98.91309","101.38593","101.34189","2.64799","-1.69983","-0.78185","-0.02121","1710.63000","2.54076","347.36279","347.44614","47.30595","-122.30891","1710.63000","-0.03566","-2.50000"
"87.79340","98.90196","101.37420","101.33018","2.64817","-1.69975","-0.78064","-0.02143","1709.59998","2.54101","347.36301","347.44641","47.30604","-122.30891","1709.59998","-0.03683","-2.50000"
"88.00182","98.89077","101.36188","101.31795","2.64838","-1.69956","-0.77920","-0.02173","1708.54309","2.54155","347.36353","347.44690","47.30614","-122.30890","1708.54309","-0.03806","-2.50000"
"88.19141","98.88074","101.34969","101.30576","2.64867","-1.69945","-0.77823","-0.02154","1707.58203","2.54134","347.36331","347.44699","47.30622","-122.30889","1707.58203","-0.03916","-2.50000"
"88.39265","98.87013","101.33727","101.29330","2.64893","-1.69953","-0.77747","-0.02112","1706.56189","2.54004","347.36197","347.44699","47.30632","-122.30888","1706.56189","-0.04034","-2.50000"
"88.59084","98.85965","101.32516","101.28114","2.64899","-1.69973","-0.77646","-0.02105","1705.55737","2.53914","347.36105","347.44699","47.30641","-122.30888","1705.55737","-0.04149","-2.50000"
"88.79142","98.84905","101.31234","101.26839","2.64908","-1.69987","-0.77526","-0.02094","1704.54065","2.53943","347.36133","347.44699","47.30651","-122.30888","1704.54065","-0.04266","-2.50000"
"88.99580","98.83821","101.29993","101.25594","2.64925","-1.70000","-0.77422","-0.02073","1703.50476","2.53994","347.36182","347.44699","47.30660","-122.30887","1703.50476","-0.04385","-2.50000"
"89.18993","98.82790","101.28823","101.24422","2.64939","-1.70014","-0.77319","-0.02068","1702.52087","2.54042","347.36227","347.44699","47.30669","-122.30886","1702.52087","-0.04495","-2.50000"
"89.38832","98.81743","101.27668","101.23266","2.64950","-1.70018","-0.77187","-0.02103","1701.51550","2.54157","347.36340","347.44699","47.30679","-122.30885","1701.51550","-0.04606","-2.50000"
"89.58395","98.80713","101.26526","101.22126","2.64972","-1.70011","-0.77057","-0.02131","1700.52417","2.54293","347.36475","347.44742","47.30688","-122.30885","1700.52417","-0.04716","-2.50000"
"89.78032","98.79691","101.25404","101.20999","2.65003","-1.70005","-0.76959","-0.02138","1699.52917","2.54324","347.36502","347.44803","47.30697","-122.30885","1699.52917","-0.04829","-2.50000"
"89.97750","98.78677","101.24241","101.19846","2.65031","-1.70007","-0.76872","-0.02135","1698.53027","2.54246","347.36423","347.44809","47.30706","-122.30884","1698.53027","-0.04944","-2.50000"
"90.17076","98.77688","101.23116","101.18710","2.65048","-1.70018","-0.76784","-0.02141","1697.55139","2.54149","347.36325","347.44809","47.30715","-122.30883","1697.55139","-0.05056","-2.50000"
"90.38213","98.76615","101.21945","101.17542","2.65059","-1.70025","-0.76675","-0.02143","1696.48071","2.54077","347.36249","347.44809","47.30725","-122.30882","1696.48071","-0.05178","-2.50000"
"90.57466","98.75650","101.20819","101.16416","2.65069","-1.70033","-0.76575","-0.02134","1695.50562","2.54076","347.36246","347.44809","47.30734","-122.30882","1695.50562","-0.05290","-2.50000"
"90.76741","98.74690","101.19730","101.15325","2.65084","-1.70041","-0.76485","-0.02113","1694.52942","2.54086","347.36255","347.44809","47.30743","-122.30882","1694.52942","-0.05401","-2.50000"
"90.96056","98.73729","101.18725","101.14318","2.65094","-1.70046","-0.76383","-0.02114","1693.55115","2.54107","347.36273","347.44809","47.30752","-122.30881","1693.55115","-0.05515","-2.50000"
"91.16914","98.72713","101.17670","101.13264","2.65109","-1.70035","-0.76250","-0.02119","1692.49500","2.54175","347.36340","347.44809","47.30762","-122.30880","1692.49500","-0.05636","-2.50000"
"91.36287","98.71790","101.16734","101.12329","2.65124","-1.70013","-0.76127","-0.02140","1691.51428","2.54251","347.36414","347.44809","47.30771","-122.30879","1691.51428","-0.05747","-2.50000"
"91.55987","98.70872","101.15695","101.11295","2.65148","-1.69988","-0.76020","-0.02138","1690.51721","2.54283","347.36444","347.44809","47.30780","-122.30878","1690.51721","-0.05865","-2.50000"
"91.75720","98.69975","101.14729","101.10326","2.65160","-1.69967","-0.75907","-0.02178","1689.51855","2.54309","347.36469","347.44821","47.30790","-122.30878","1689.51868","-0.05986","-2.50000"
"91.95897","98.69074","101.13721","101.09324","2.65178","-1.69938","-0.75782","-0.02203","1688.49780","2.54355","347.36511","347.44855","47.30799","-122.30878","1688.49780","-0.06113","-2.50000"
"92.15648","98.68202","101.12650","101.08253","2.65194","-1.69916","-0.75682","-0.02228","1687.49890","2.54369","347.36523","347.44897","47.30808","-122.30877","1687.49890","-0.06234","-2.50000"
"92.35697","98.67318","101.11514","101.07125","2.65215","-1.69907","-0.75596","-0.02230","1686.48511","2.54349","347.36502","347.44904","47.30817","-122.30876","1686.48511","-0.06351","-2.50000"
"92.56292","98.66402","101.10303","101.05917","2.65230","-1.69919","-0.75520","-0.02221","1685.44373","2.54289","347.36441","347.44904","47.30827","-122.30875","1685.44373","-0.06476","-2.50000"
"92.75751","98.65527","101.09320","101.04917","2.65237","-1.69935","-0.75437","-0.02224","1684.45984","2.54247","347.36395","347.44904","47.30836","-122.30875","1684.45996","-0.06595","-2.50000"
"92.95678","98.64629","101.08331","101.03938","2.65246","-1.69941","-0.75331","-0.02227","1683.45239","2.54265","347.36414","347.44904","47.30846","-122.30874","1683.45239","-0.06713","-2.50000"
"93.15353","98.63745","101.07310","101.02919","2.65264","-1.69947","-0.75258","-0.02194","1682.45776","2.54245","347.36389","347.44904","47.30855","-122.30874","1682.45776","-0.06830","-2.50000"
"93.34537","98.62892","101.06330","101.01929","2.65277","-1.69961","-0.75194","-0.02170","1681.48792","2.54186","347.36328","347.44904","47.30864","-122.30873","1681.48792","-0.06943","-2.50000"
"93.54028","98.62029","101.05312","101.00918","2.65290","-1.69980","-0.75124","-0.02134","1680.50256","2.54116","347.36258","347.44904","47.30873","-122.30872","1680.50269","-0.07055","-2.50000"
"93.74837","98.61111","101.04331","100.99924","2.65295","-1.70000","-0.75042","-0.02108","1679.45056","2.54062","347.36200","347.44867","47.30882","-122.30872","1679.45056","-0.07177","-2.50000"
"93.94289","98.60266","101.03403","100.99012","2.65294","-1.70004","-0.74925","-0.02125","1678.46716","2.54145","347.36282","347.44867","47.30891","-122.30871","1678.46716","-0.07291","-2.50000"
"94.14053","98.59418","101.02262","100.97871","2.65314","-1.70013","-0.74849","-0.02079","1677.46814","2.54225","347.36359","347.44867","47.30901","-122.30870","1677.46814","-0.07411","-2.50000"
"94.33038","98.58600","101.01299","100.96897","2.65336","-1.70034","-0.74800","-0.02041","1676.50842","2.54199","347.36331","347.44867","47.30910","-122.30870","1676.50842","-0.07524","-2.50000"
"94.52718","98.57756","101.00400","100.95995","2.65339","-1.70048","-0.74695","-0.02071","1675.51355","2.54218","347.36349","347.44867","47.30919","-122.30869","1675.51367","-0.07642","-2.50000"
"94.72965","98.56892","100.99487","100.95081","2.65349","-1.70040","-0.74569","-0.02101","1674.49023","2.54316","347.36444","347.44867","47.30928","-122.30869","1674.49023","-0.07764","-2.50000"
"94.92913","98.56062","100.98635","100.94231","2.65370","-1.70015","-0.74455","-0.02131","1673.48218","2.54426","347.36554","347.44867","47.30938","-122.30868","1673.48218","-0.07885","-2.50000"
"95.12728","98.55259","100.97682","100.93294","2.65400","-1.69995","-0.74383","-0.02120","1672.48096","2.54403","347.36530","347.44867","47.30947","-122.30867","1672.48096","-0.08005","-2.50000"
"95.32021","98.54485","100.96617","100.92225","2.65415","-1.70004","-0.74331","-0.02113","1671.50635","2.54305","347.36429","347.44867","47.30956","-122.30867","1671.50635","-0.08122","-2.50000"
"95.51759","98.53684","100.95611","100.91212","2.65424","-1.70024","-0.74259","-0.02119","1670.50916","2.54240","347.36362","347.44867","47.30965","-122.30866","1670.50916","-0.08241","-2.50000"
"95.72112","98.52851","100.94617","100.90221","2.65434","-1.70044","-0.74179","-0.02096","1669.48096","2.54197","347.36316","347.44867","47.30975","-122.30865","1669.48096","-0.08368","-2.50000"
"95.91985","98.52036","100.93617","100.89219","2.65442","-1.70069","-0.74109","-0.02069","1668.47693","2.54179","347.36298","347.44867","47.30984","-122.30865","1668.47693","-0.08494","-2.50000"
"96.11584","98.51232","100.92717","100.88322","2.65442","-1.70042","-0.74205","-0.02083","1667.48682","2.54228","347.36343","347.44867","47.30993","-122.30864","1667.48682","-0.08612","-2.50000"
"96.30935","98.50443","100.91840","100.87428","2.65446","-1.70246","-0.77179","-0.02113","1666.50928","2.54369","347.36481","347.44867","47.31002","-122.30863","1666.50928","-0.08727","-2.50000"
"96.50257","98.49684","100.91111","100.86591","2.65467","-1.72181","-0.83787","-0.02117","1665.52747","2.54451","347.36563","347.44867","47.31011","-122.30863","1665.52747","-0.08839","-2.50000"
"96.69888","98.48977","100.90576","100.85853","2.65485","-1.75863","-0.90291","-0.02133","1664.51294","2.54446","347.36554","347.44867","47.31020","-122.30862","1664.51294","-0.08958","-2.50000"
"96.89748","98.48344","100.90401","100.85421","2.65500","-1.80272","-0.95647","-0.02127","1663.46216","2.54372","347.36481","347.44867","47.31029","-122.30862","1663.46216","-0.09082","-2.50000"
"97.09209","98.47838","100.90612","100.85362","2.65508","-1.84741","-1.00399","-0.02121","1662.40674","2.54321","347.36426","347.44867","47.31038","-122.30861","1662.40674","-0.09202","-2.50000"
"97.28604","98.47472","100.91118","100.85594","2.65513","-1.89239","-1.05050","-0.02107","1661.32898","2.54305","347.36407","347.44867","47.31047","-122.30860","1661.32898","-0.09319","-2.50000"
"97.48013","98.47280","100.91846","100.86053","2.65519","-1.93743","-1.09541","-0.02100","1660.22437","2.54335","347.36438","347.44867","47.31057","-122.30860","1660.22449","-0.09436","-2.50000"
"97.67648","98.47283","100.92840","100.86757","2.65530","-1.98214","-1.13783","-0.02092","1659.08069","2.54387","347.36487","347.44867","47.31066","-122.30859","1659.08069","-0.09555","-2.50000"
"97.86826","98.47488","100.94171","100.87814","2.65535","-2.02393","-1.17527","-0.02127","1657.93872","2.54459","347.36557","347.44867","47.31075","-122.30859","1657.93872","-0.09668","-2.50000"
"98.06673","98.47936","100.95690","100.89066","2.65547","-2.06447","-1.21004","-0.02150","1656.73242","2.54562","347.36658","347.44867","47.31084","-122.30858","1656.73242","-0.09793","-2.50000"
"98.26640","98.48625","100.97533","100.90656","2.65571","-2.10206","-1.24142","-0.02145","1655.49561","2.54578","347.36670","347.44867","47.31093","-122.30857","1655.49561","-0.09922","-2.50000"
"98.46241","98.49540","100.99542","100.92438","2.65584","-2.13555","-1.26836","-0.02153","1654.26050","2.54522","347.36612","347.44867","47.31102","-122.30856","1654.26050","-0.10042","-2.50000"
"98.65890","98.50694","101.01646","100.94343","2.65592","-2.16561","-1.29165","-0.02164","1653.00366","2.54491","347.36581","347.44867","47.31112","-122.30856","1653.00366","-0.10167","-2.50000"
"98.85333","98.52051","101.03748","100.96254","2.65603","-2.19193","-1.31151","-0.02129","1651.74341","2.54438","347.36526","347.44867","47.31121","-122.30856","1651.74341","-0.10289","-2.50000"
"99.04853","98.53602","101.06097","100.98423","2.65594","-2.21488","-1.32787","-0.02158","1650.46362","2.54459","347.36545","347.44867","47.31129","-122.30855","1650.46375","-0.10410","-2.50000"
"99.24660","98.55367","101.08674","101.00864","2.65597","-2.23435","-1.34090","-0.02196","1649.15234","2.54611","347.36694","347.44867","47.31139","-122.30854","1649.15234","-0.10530","-2.50000"
"99.44620","98.57327","101.11346","101.03425","2.65616","-2.25034","-1.35132","-0.02203","1647.82007","2.54714","347.36795","347.44867","47.31148","-122.30853","1647.82007","-0.10656","-2.50000"
"99.64400","98.59437","101.13944","101.05935","2.65638","-2.26303","-1.35934","-0.02186","1646.49109","2.54671","347.36749","347.44867","47.31157","-122.30853","1646.49109","-0.10778","-2.50000"
"99.84183","98.61687","101.16479","101.08400","2.65643","-2.27290","-1.36496","-0.02192","1645.15503","2.54585","347.36664","347.44867","47.31167","-122.30853","1645.15503","-0.10899","-2.50000"
"100.03884","98.64038","101.19075","101.10926","2.65634","-2.27998","-1.36807","-0.02242","1643.81909","2.54631","347.36707","347.44867","47.31176","-122.30852","1643.81909","-0.11020","-2.50000"
"100.23174","98.66425","101.21669","101.13498","2.65647","-2.28434","-1.36942","-0.02247","1642.50757","2.54711","347.36786","347.44873","47.31185","-122.30851","1642.50757","-0.11138","-2.50000"
"100.42429","98.68877","101.24311","101.16119","2.65658","-2.28655","-1.36949","-0.02248","1641.19629","2.54708","347.36780","347.44901","47.31194","-122.30850","1641.19629","-0.11252","-2.50000"
"100.63287","98.71602","101.27216","101.19022","2.65663","-2.28664","-1.36795","-0.02478","1639.77466","2.54714","347.36783","347.44925","47.31203","-122.30849","1639.77466","-0.11380","-2.50000"
"100.82602","98.74193","101.29974","101.21783","2.65611","-2.28460","-1.36665","-0.07849","1638.45850","2.54798","347.36865","347.45132","47.31213","-122.30849","1638.45862","-0.11499","-2.50000"
"101.01904","98.76841","101.32733","101.24557","2.65359","-2.28157","-1.36441","-0.15412","1637.14441","2.54916","347.36981","347.45886","47.31222","-122.30849","1637.14441","-0.11623","-2.50000"
"101.21058","98.79515","101.35365","101.27228","2.64877","-2.27751","-1.36087","-0.22575","1635.84204","2.54720","347.36783","347.47116","47.31231","-122.30848","1635.84204","-0.11745","-2.50000"
"101.40770","98.82311","101.38009","101.29907","2.64135","-2.27228","-1.35662","-0.29536","1634.50415","2.53999","347.36060","347.48666","47.31240","-122.30847","1634.50415","-0.11871","-2.50000"
"101.60694","98.85142","101.40543","101.32487","2.63112","-2.26626","-1.35195","-0.36158","1633.15491","2.52811","347.34869","347.50375","47.31249","-122.30846","1633.15491","-0.12000","-2.50000"
"101.80133","98.87894","101.42976","101.34962","2.61866","-2.25987","-1.34702","-0.42159","1631.84167","2.51365","347.33423","347.52048","47.31258","-122.30846","1631.84167","-0.12123","-2.50000"
"102.00715","98.90776","101.45461","101.37504","2.60311","-2.25265","-1.34166","-0.47959","1630.45520","2.49601","347.31656","347.53738","47.31268","-122.30846","1630.45520","-0.12251","-2.50000"
"102.21706","98.93674","101.47888","101.39986","2.58482","-2.24506","-1.33635","-0.53323","1629.04553","2.47614","347.29666","347.55292","47.31278","-122.30845","1629.04553","-0.12379","-2.50000"
